,elements,temp,conv,comp,filename,flow,support,bet,pressure,selectivity,title
13,CuZr,,14.34,{'H2O': '3.0'},Time evolution of the CO2 hydrogenation to fuels over Cu-Zr-SBA-15 catalysts ,10.0|min,SBA,,50|bars,,Time evolution of the CO2 hydrogenation to fuels over Cu-Zr-SBA-15 catalysts 
0,Re,533.15,94.0,"{'CO2': ""'1'"", 'H2': ""'3'""}",Towards full one-pass conversion of carbon dioxide to methanol and methanol-derived products ,10471.0|h−1.,,,360|bar,,Towards full one-pass conversion of carbon dioxide to methanol and methanol-derived products 
1,Re,533.15,94.0,"{'CO2': ""'1'"", 'H2': ""'3'""}",Towards full one-pass conversion of carbon dioxide to methanol and methanol-derived products ,10471.0|h−1.,,,360|bar,4|DME,Towards full one-pass conversion of carbon dioxide to methanol and methanol-derived products 
2,Re,533.15,94.0,"{'CO2': ""'1'"", 'H2': ""'3'""}",Towards full one-pass conversion of carbon dioxide to methanol and methanol-derived products ,10471.0|h−1.,,,360|bar,3|CO,Towards full one-pass conversion of carbon dioxide to methanol and methanol-derived products 
3,Re,533.15,94.0,"{'CO2': ""'1'"", 'H2': ""'3'""}",Towards full one-pass conversion of carbon dioxide to methanol and methanol-derived products ,10471.0|h−1.,,,360|bar,6|MeOH,Towards full one-pass conversion of carbon dioxide to methanol and methanol-derived products 
4,Re,533.15,94.0,"{'CO2': ""'1'"", 'H2': ""'3'""}",Towards full one-pass conversion of carbon dioxide to methanol and methanol-derived products ,10471.0|h−1.,,,360|bar,5|CH4,Towards full one-pass conversion of carbon dioxide to methanol and methanol-derived products 
5,Re,533.15,94.0,"{'CO2': ""'1'"", 'H2': ""'3'""}",Towards full one-pass conversion of carbon dioxide to methanol and methanol-derived products ,10471.0|h−1.,,,360|bar,20|Ethane,Towards full one-pass conversion of carbon dioxide to methanol and methanol-derived products 
6,Re,573.15,80.0,"{'CO2': ""'1'"", 'H2': ""'3'""}",Towards full one-pass conversion of carbon dioxide to methanol and methanol-derived products ,10471.0|h−1.,,,,,Towards full one-pass conversion of carbon dioxide to methanol and methanol-derived products 
7,Re,533.15,97.0,"{'CO2': ""'1'"", 'H2': ""'3'""}",Towards full one-pass conversion of carbon dioxide to methanol and methanol-derived products ,10471.0|h−1.,,,1|bar,,Towards full one-pass conversion of carbon dioxide to methanol and methanol-derived products 
8,Re,533.15,97.0,"{'CO2': ""'1'"", 'H2': ""'3'""}",Towards full one-pass conversion of carbon dioxide to methanol and methanol-derived products ,10471.0|h−1.,,,1|bar,10|DME,Towards full one-pass conversion of carbon dioxide to methanol and methanol-derived products 
9,Re,533.15,97.0,"{'CO2': ""'1'"", 'H2': ""'3'""}",Towards full one-pass conversion of carbon dioxide to methanol and methanol-derived products ,10471.0|h−1.,,,1|bar,2|CO,Towards full one-pass conversion of carbon dioxide to methanol and methanol-derived products 
10,Re,533.15,97.0,"{'CO2': ""'1'"", 'H2': ""'3'""}",Towards full one-pass conversion of carbon dioxide to methanol and methanol-derived products ,10471.0|h−1.,,,1|bar,21|MeOH,Towards full one-pass conversion of carbon dioxide to methanol and methanol-derived products 
11,Re,533.15,97.0,"{'CO2': ""'1'"", 'H2': ""'3'""}",Towards full one-pass conversion of carbon dioxide to methanol and methanol-derived products ,10471.0|h−1.,,,1|bar,0|CH4,Towards full one-pass conversion of carbon dioxide to methanol and methanol-derived products 
12,Re,533.15,97.0,"{'CO2': ""'1'"", 'H2': ""'3'""}",Towards full one-pass conversion of carbon dioxide to methanol and methanol-derived products ,10471.0|h−1.,,,1|bar,4|Ethane,Towards full one-pass conversion of carbon dioxide to methanol and methanol-derived products 
0,,,10.0,{'CO2': '9.0'},Alcohol Production from Carbon Dioxide: Methanol as a Fuel and Chemical Feedstock ,1000.0|h−1.,,,,,Alcohol Production from Carbon Dioxide: Methanol as a Fuel and Chemical Feedstock 
1,,463.15,30.0,{'CO2': '9.0'},Alcohol Production from Carbon Dioxide: Methanol as a Fuel and Chemical Feedstock ,1000.0|h−1.,,,,,Alcohol Production from Carbon Dioxide: Methanol as a Fuel and Chemical Feedstock 
2,,,45.0,{'CO2': '9.0'},Alcohol Production from Carbon Dioxide: Methanol as a Fuel and Chemical Feedstock ,1000.0|h−1.,,,,,Alcohol Production from Carbon Dioxide: Methanol as a Fuel and Chemical Feedstock 
3,,,55.0,{'CO2': '9.0'},Alcohol Production from Carbon Dioxide: Methanol as a Fuel and Chemical Feedstock ,1000.0|h−1.,,,,,Alcohol Production from Carbon Dioxide: Methanol as a Fuel and Chemical Feedstock 
4,,,35.0,{'CO2': '9.0'},Alcohol Production from Carbon Dioxide: Methanol as a Fuel and Chemical Feedstock ,1000.0|h−1.,,,,,Alcohol Production from Carbon Dioxide: Methanol as a Fuel and Chemical Feedstock 
5,,,45.0,{'CO2': '9.0'},Alcohol Production from Carbon Dioxide: Methanol as a Fuel and Chemical Feedstock ,1000.0|h−1.,,,,,Alcohol Production from Carbon Dioxide: Methanol as a Fuel and Chemical Feedstock 
6,,,55.0,{'CO2': '9.0'},Alcohol Production from Carbon Dioxide: Methanol as a Fuel and Chemical Feedstock ,1000.0|h−1.,,,,,Alcohol Production from Carbon Dioxide: Methanol as a Fuel and Chemical Feedstock 
7,,,65.0,{'CO2': '9.0'},Alcohol Production from Carbon Dioxide: Methanol as a Fuel and Chemical Feedstock ,1000.0|h−1.,,,,,Alcohol Production from Carbon Dioxide: Methanol as a Fuel and Chemical Feedstock 
8,,,80.0,{'CO2': '9.0'},Alcohol Production from Carbon Dioxide: Methanol as a Fuel and Chemical Feedstock ,1000.0|h−1.,,,,,Alcohol Production from Carbon Dioxide: Methanol as a Fuel and Chemical Feedstock 
0,CoCuZnO,523.15,15.9,"{'H2': ""'3'"", 'CO2': ""'1'""}",Co-synthesis of methanol and methyl formate from CO2 hydrogenation over oxalate ligand functionalized ZSM-5 supported Cu/ZnO catalyst ,20.0|ml/min,ZSM,,,,Co-synthesis of methanol and methyl formate from CO2 hydrogenation over oxalate ligand functionalized ZSM-5 supported Cu/ZnO catalyst 
0,Al2O3Ni,,118.4,"{'CO': '0.6', 'CO2': '17.0', 'H2': '57.0'}","Effect of the nature of the support, operating and pretreatment conditions on the catalytic performance of supported Ni catalysts for the selective methanation of CO ",40300.0|h−1.,Al2O3,,,,"Effect of the nature of the support, operating and pretreatment conditions on the catalytic performance of supported Ni catalysts for the selective methanation of CO "
1,Al2O3Ni,,94.3,"{'CO': '0.6', 'CO2': '17.0', 'H2': '57.0'}","Effect of the nature of the support, operating and pretreatment conditions on the catalytic performance of supported Ni catalysts for the selective methanation of CO ",40300.0|h−1.,Al2O3,,,,"Effect of the nature of the support, operating and pretreatment conditions on the catalytic performance of supported Ni catalysts for the selective methanation of CO "
2,NiZrO2,,65.6,"{'CO': '0.6', 'CO2': '17.0', 'H2': '57.0'}","Effect of the nature of the support, operating and pretreatment conditions on the catalytic performance of supported Ni catalysts for the selective methanation of CO ",40300.0|h−1.,ZrO2,,,,"Effect of the nature of the support, operating and pretreatment conditions on the catalytic performance of supported Ni catalysts for the selective methanation of CO "
3,NiZrO2,,105.3,"{'CO': '0.6', 'CO2': '17.0', 'H2': '57.0'}","Effect of the nature of the support, operating and pretreatment conditions on the catalytic performance of supported Ni catalysts for the selective methanation of CO ",40300.0|h−1.,ZrO2,,,,"Effect of the nature of the support, operating and pretreatment conditions on the catalytic performance of supported Ni catalysts for the selective methanation of CO "
4,NiCeO2,,116.5,"{'CO': '0.6', 'CO2': '17.0', 'H2': '57.0'}","Effect of the nature of the support, operating and pretreatment conditions on the catalytic performance of supported Ni catalysts for the selective methanation of CO ",40300.0|h−1.,CeO2,,,,"Effect of the nature of the support, operating and pretreatment conditions on the catalytic performance of supported Ni catalysts for the selective methanation of CO "
5,NiCeO2,,111.3,"{'CO': '0.6', 'CO2': '17.0', 'H2': '57.0'}","Effect of the nature of the support, operating and pretreatment conditions on the catalytic performance of supported Ni catalysts for the selective methanation of CO ",40300.0|h−1.,CeO2,,,,"Effect of the nature of the support, operating and pretreatment conditions on the catalytic performance of supported Ni catalysts for the selective methanation of CO "
6,Ni,,120.7,"{'CO': '0.6', 'CO2': '17.0', 'H2': '57.0'}","Effect of the nature of the support, operating and pretreatment conditions on the catalytic performance of supported Ni catalysts for the selective methanation of CO ",40300.0|h−1.,YSZ,,,,"Effect of the nature of the support, operating and pretreatment conditions on the catalytic performance of supported Ni catalysts for the selective methanation of CO "
7,Ni,,119.2,"{'CO': '0.6', 'CO2': '17.0', 'H2': '57.0'}","Effect of the nature of the support, operating and pretreatment conditions on the catalytic performance of supported Ni catalysts for the selective methanation of CO ",40300.0|h−1.,YSZ,,,,"Effect of the nature of the support, operating and pretreatment conditions on the catalytic performance of supported Ni catalysts for the selective methanation of CO "
8,TiO2TiO2Ni,,70.8,"{'CO': '0.6', 'CO2': '17.0', 'H2': '57.0'}","Effect of the nature of the support, operating and pretreatment conditions on the catalytic performance of supported Ni catalysts for the selective methanation of CO ",40300.0|h−1.,TiO2,,,,"Effect of the nature of the support, operating and pretreatment conditions on the catalytic performance of supported Ni catalysts for the selective methanation of CO "
9,TiO2TiO2Ni,,109.5,"{'CO': '0.6', 'CO2': '17.0', 'H2': '57.0'}","Effect of the nature of the support, operating and pretreatment conditions on the catalytic performance of supported Ni catalysts for the selective methanation of CO ",40300.0|h−1.,TiO2,,,,"Effect of the nature of the support, operating and pretreatment conditions on the catalytic performance of supported Ni catalysts for the selective methanation of CO "
10,TiO2TiO2Ni,,79.8,"{'CO': '0.6', 'CO2': '17.0', 'H2': '57.0'}","Effect of the nature of the support, operating and pretreatment conditions on the catalytic performance of supported Ni catalysts for the selective methanation of CO ",40300.0|h−1.,TiO2,,,,"Effect of the nature of the support, operating and pretreatment conditions on the catalytic performance of supported Ni catalysts for the selective methanation of CO "
11,TiO2TiO2Ni,,97.7,"{'CO': '0.6', 'CO2': '17.0', 'H2': '57.0'}","Effect of the nature of the support, operating and pretreatment conditions on the catalytic performance of supported Ni catalysts for the selective methanation of CO ",40300.0|h−1.,TiO2,,,,"Effect of the nature of the support, operating and pretreatment conditions on the catalytic performance of supported Ni catalysts for the selective methanation of CO "
12,TiO2TiO2Ni,,100.7,"{'CO': '0.6', 'CO2': '17.0', 'H2': '57.0'}","Effect of the nature of the support, operating and pretreatment conditions on the catalytic performance of supported Ni catalysts for the selective methanation of CO ",40300.0|h−1.,TiO2,,,,"Effect of the nature of the support, operating and pretreatment conditions on the catalytic performance of supported Ni catalysts for the selective methanation of CO "
13,TiO2TiO2Ni,,96.7,"{'CO': '0.6', 'CO2': '17.0', 'H2': '57.0'}","Effect of the nature of the support, operating and pretreatment conditions on the catalytic performance of supported Ni catalysts for the selective methanation of CO ",40300.0|h−1.,TiO2,,,,"Effect of the nature of the support, operating and pretreatment conditions on the catalytic performance of supported Ni catalysts for the selective methanation of CO "
14,TiO2TiO2Ni,,102.0,"{'CO': '0.6', 'CO2': '17.0', 'H2': '57.0'}","Effect of the nature of the support, operating and pretreatment conditions on the catalytic performance of supported Ni catalysts for the selective methanation of CO ",40300.0|h−1.,TiO2,,,,"Effect of the nature of the support, operating and pretreatment conditions on the catalytic performance of supported Ni catalysts for the selective methanation of CO "
15,TiO2TiO2Ni,,70.8,"{'CO': '0.6', 'CO2': '17.0', 'H2': '57.0'}","Effect of the nature of the support, operating and pretreatment conditions on the catalytic performance of supported Ni catalysts for the selective methanation of CO ",40300.0|h−1.,TiO2,,,,"Effect of the nature of the support, operating and pretreatment conditions on the catalytic performance of supported Ni catalysts for the selective methanation of CO "
16,TiO2TiO2Ni,,76.1,"{'CO': '0.6', 'CO2': '17.0', 'H2': '57.0'}","Effect of the nature of the support, operating and pretreatment conditions on the catalytic performance of supported Ni catalysts for the selective methanation of CO ",40300.0|h−1.,TiO2,,,,"Effect of the nature of the support, operating and pretreatment conditions on the catalytic performance of supported Ni catalysts for the selective methanation of CO "
17,TiO2TiO2Ni,,50.9,"{'CO': '0.6', 'CO2': '17.0', 'H2': '57.0'}","Effect of the nature of the support, operating and pretreatment conditions on the catalytic performance of supported Ni catalysts for the selective methanation of CO ",40300.0|h−1.,TiO2,,,,"Effect of the nature of the support, operating and pretreatment conditions on the catalytic performance of supported Ni catalysts for the selective methanation of CO "
0,Ca,513.0,18.5,{'CO2/H2': '0.3333333333333333'},A practical approach for the preparation of high activity Cu/ZnO/ZrO2 catalyst for methanol synthesis from CO2 hydrogenation ,"3600.0|h−1,",ZnOZrO2,,2.0|MPa,,A practical approach for the preparation of high activity Cu/ZnO/ZrO2 catalyst for methanol synthesis from CO2 hydrogenation 
1,Ca,513.0,18.5,{'CO2/H2': '0.3333333333333333'},A practical approach for the preparation of high activity Cu/ZnO/ZrO2 catalyst for methanol synthesis from CO2 hydrogenation ,"3600.0|h−1,",ZnOZrO2,,2.0|MPa,36.3|MeOHselect(%),A practical approach for the preparation of high activity Cu/ZnO/ZrO2 catalyst for methanol synthesis from CO2 hydrogenation 
2,Ca,513.0,18.5,{'CO2/H2': '0.3333333333333333'},A practical approach for the preparation of high activity Cu/ZnO/ZrO2 catalyst for methanol synthesis from CO2 hydrogenation ,"3600.0|h−1,",ZnOZrO2,,2.0|MPa,6.7|MeOHyield(%),A practical approach for the preparation of high activity Cu/ZnO/ZrO2 catalyst for methanol synthesis from CO2 hydrogenation 
3,Ca,513.0,12.3,{'CO2/H2': '0.3333333333333333'},A practical approach for the preparation of high activity Cu/ZnO/ZrO2 catalyst for methanol synthesis from CO2 hydrogenation ,"3600.0|h−1,",ZnOZrO2,,2.0|MPa,,A practical approach for the preparation of high activity Cu/ZnO/ZrO2 catalyst for methanol synthesis from CO2 hydrogenation 
4,Ca,513.0,12.3,{'CO2/H2': '0.3333333333333333'},A practical approach for the preparation of high activity Cu/ZnO/ZrO2 catalyst for methanol synthesis from CO2 hydrogenation ,"3600.0|h−1,",ZnOZrO2,,2.0|MPa,40.5|MeOHselect(%),A practical approach for the preparation of high activity Cu/ZnO/ZrO2 catalyst for methanol synthesis from CO2 hydrogenation 
5,Ca,513.0,12.3,{'CO2/H2': '0.3333333333333333'},A practical approach for the preparation of high activity Cu/ZnO/ZrO2 catalyst for methanol synthesis from CO2 hydrogenation ,"3600.0|h−1,",ZnOZrO2,,2.0|MPa,5.0|MeOHyield(%),A practical approach for the preparation of high activity Cu/ZnO/ZrO2 catalyst for methanol synthesis from CO2 hydrogenation 
6,Ca,513.0,17.1,{'CO2/H2': '0.3333333333333333'},A practical approach for the preparation of high activity Cu/ZnO/ZrO2 catalyst for methanol synthesis from CO2 hydrogenation ,"3600.0|h−1,",ZnOZrO2,,2.0|MPa,,A practical approach for the preparation of high activity Cu/ZnO/ZrO2 catalyst for methanol synthesis from CO2 hydrogenation 
7,Ca,513.0,17.1,{'CO2/H2': '0.3333333333333333'},A practical approach for the preparation of high activity Cu/ZnO/ZrO2 catalyst for methanol synthesis from CO2 hydrogenation ,"3600.0|h−1,",ZnOZrO2,,2.0|MPa,36.6|MeOHselect(%),A practical approach for the preparation of high activity Cu/ZnO/ZrO2 catalyst for methanol synthesis from CO2 hydrogenation 
8,Ca,513.0,17.1,{'CO2/H2': '0.3333333333333333'},A practical approach for the preparation of high activity Cu/ZnO/ZrO2 catalyst for methanol synthesis from CO2 hydrogenation ,"3600.0|h−1,",ZnOZrO2,,2.0|MPa,6.3|MeOHyield(%),A practical approach for the preparation of high activity Cu/ZnO/ZrO2 catalyst for methanol synthesis from CO2 hydrogenation 
9,Ca,513.0,9.5,{'CO2/H2': '0.3333333333333333'},A practical approach for the preparation of high activity Cu/ZnO/ZrO2 catalyst for methanol synthesis from CO2 hydrogenation ,"3600.0|h−1,",ZnOZrO2,,2.0|MPa,,A practical approach for the preparation of high activity Cu/ZnO/ZrO2 catalyst for methanol synthesis from CO2 hydrogenation 
10,Ca,513.0,9.5,{'CO2/H2': '0.3333333333333333'},A practical approach for the preparation of high activity Cu/ZnO/ZrO2 catalyst for methanol synthesis from CO2 hydrogenation ,"3600.0|h−1,",ZnOZrO2,,2.0|MPa,45.5|MeOHselect(%),A practical approach for the preparation of high activity Cu/ZnO/ZrO2 catalyst for methanol synthesis from CO2 hydrogenation 
11,Ca,513.0,9.5,{'CO2/H2': '0.3333333333333333'},A practical approach for the preparation of high activity Cu/ZnO/ZrO2 catalyst for methanol synthesis from CO2 hydrogenation ,"3600.0|h−1,",ZnOZrO2,,2.0|MPa,4.3|MeOHyield(%),A practical approach for the preparation of high activity Cu/ZnO/ZrO2 catalyst for methanol synthesis from CO2 hydrogenation 
12,Ca,513.0,18.5,{'CO2/H2': '0.3333333333333333'},A practical approach for the preparation of high activity Cu/ZnO/ZrO2 catalyst for methanol synthesis from CO2 hydrogenation ,"3600.0|h−1,",ZnOZrO2,,2.0|MPa,,A practical approach for the preparation of high activity Cu/ZnO/ZrO2 catalyst for methanol synthesis from CO2 hydrogenation 
13,Ca,513.0,18.5,{'CO2/H2': '0.3333333333333333'},A practical approach for the preparation of high activity Cu/ZnO/ZrO2 catalyst for methanol synthesis from CO2 hydrogenation ,"3600.0|h−1,",ZnOZrO2,,2.0|MPa,38.4|MeOHselect(%),A practical approach for the preparation of high activity Cu/ZnO/ZrO2 catalyst for methanol synthesis from CO2 hydrogenation 
14,Ca,513.0,18.5,{'CO2/H2': '0.3333333333333333'},A practical approach for the preparation of high activity Cu/ZnO/ZrO2 catalyst for methanol synthesis from CO2 hydrogenation ,"3600.0|h−1,",ZnOZrO2,,2.0|MPa,7.1|MeOHyield(%),A practical approach for the preparation of high activity Cu/ZnO/ZrO2 catalyst for methanol synthesis from CO2 hydrogenation 
15,Ca,513.0,14.0,{'CO2/H2': '0.3333333333333333'},A practical approach for the preparation of high activity Cu/ZnO/ZrO2 catalyst for methanol synthesis from CO2 hydrogenation ,"3600.0|h−1,",ZnOZrO2,,2.0|MPa,,A practical approach for the preparation of high activity Cu/ZnO/ZrO2 catalyst for methanol synthesis from CO2 hydrogenation 
16,Ca,513.0,14.0,{'CO2/H2': '0.3333333333333333'},A practical approach for the preparation of high activity Cu/ZnO/ZrO2 catalyst for methanol synthesis from CO2 hydrogenation ,"3600.0|h−1,",ZnOZrO2,,2.0|MPa,41.5|MeOHselect(%),A practical approach for the preparation of high activity Cu/ZnO/ZrO2 catalyst for methanol synthesis from CO2 hydrogenation 
